id,company,code,prefecture,date,homepage_url,contact_url,description
1010001190433,エスオーシーデンカ・ターミナル株式会社,301,東京都,2018-03-20,https://prtimes.jp/finance/1010001190433,https://www.denka.co.jp/contact/,鉄道業 (1414) · 道路旅客運送業 (7580) · 道路貨物運送業 (20005) · 水運業 (2244) · 航空運輸業 (930) · 倉庫業 (6257) · 運輸に附帯するサービス業 (15098) · 郵便業（ ...
1010001190441,株式会社Ｇｒｉｎ,301,東京都,2018-03-20,https://grin-gr.co.jp/%E3%83%9B%E3%83%BC%E3%83%A0%E3%83%9A%E3%83%BC%E3%82%B8%E3%82%92%E5%85%AC%E9%96%8B%E3%81%97%E3%81%BE%E3%81%97%E3%81%9F/,https://grin-r.co.jp/company/,1人ひとりに合わせながら発達に沿った課題学習やあそびの中で社会性やコミュニケーションなど5領域に沿った支援を行い学びの場を提供していきます。
1010001190466,株式会社匠コンサルティング,301,東京都,2018-03-20,http://www.takumi-con.jp/,http://www.takumi-con.jp/category/1574021.html,
1010001190474,スウィフトリーシング株式会社,301,東京都,2018-03-22,https://www.sfil.co.jp/,https://www.sfil.co.jp/,革新的で専門性の高い、高付加価値なファイナンシャルソリューションを提供する企業です。 詳しくみる. SFIリーシングの様々なプログラム. リース・割賦・立替払い ...
1010001190508,Ａｓｋｅｙ　Ｊａｐａｎ株式会社,301,東京都,2018-03-23,https://www.askie-japan.jp/,https://www.askie-japan.jp/company/,
5010001213470,茂木商店株式会社,301,東京都,2020-11-05,https://www.mogishouten.com/,http://mtg-ashikaga.jp/smarts/index/30/,
1011001170219,株式会社ジオニック,301,東京都,2025-06-17,http://www.geonic.co.jp/,http://zeonic.biz/company/,ジオニックシティラインでは、企業様や個人宅への配送をメインに軽貨物宅配業を展開しています。日本郵政株式会社様や大手宅配企業様との連携により、愛知県で配送を ...
1010001190540,スマートカルチャーゲートウェイ株式会社,301,東京都,2018-03-27,https://smart-culture-gw.jp/,https://smart-culture-gw.jp/contact/,
1010001190557,株式会社竹葉,301,東京都,2018-03-30,https://shop.chikuha.co.jp/?srsltid=AfmBOorNQeo4XtLv9LSD2936J0IGRepHSm4vUTh81wkITlBgkjUHyj5I,https://shop.chikuha.co.jp/pages/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B?srsltid=AfmBOoqj9pdX-1TR0dD5xZvxA4LoxLfyaiJGq5HHZ0MaxtqwDJ8LuPyD,
1010001190565,株式会社萌木,301,東京都,2018-03-28,https://moegi.tokyo/?srsltid=AfmBOoqF7vM9p6vDHS2mLkl80SikOZVNVFsop2kPyAno2g4IbL9Zfolf,https://organic-press.com/biz/moegi/,100%オーガニック酵素ドリンクMOEGI公式サイト。MOEGIは33種類の有機野菜・果物を、2年半の歳月をかけて、全て手作業で丁寧に発酵・熟成させて作った酵素ドリンク ...
1010001190581,株式会社神田グループ,301,東京都,2018-04-02,https://www.kanda-web.co.jp/,https://www.kanda-web.co.jp/company-groupinfo/about/,
1010001190598,Ｅｘｔｒａ　Ｒｅｓｏｒｔ株式会社,301,東京都,2018-03-30,https://www.extraholidaysjapan.com/,https://info.gbiz.go.jp/hojin/ichiran?hojinBango=1010001190598,Extra Resort株式会社 法人番号:1010001190598の法人基本情報、活動情報を表示します。
1010001190607,牧雲教育株式会社,301,東京都,2018-03-29,https://group.kadokawa.co.jp/company/group.html,https://www.itojuku.co.jp/contact/,どもたちにとって⾝近な「⾷」を切り⼝に、探究的な学びのプログラムや教材を開発しています。⼩学校から⼤学まで、幅広い教育機関とコラボし出張授業.
1010001190615,ネクセラファーマジャパン株式会社,301,東京都,2018-03-29,https://www.nxera.life/jp,https://www.nxera.life/jp/contact,
1010001190648,アレステック株式会社,301,東京都,2018-04-02,https://www.alestec.co.jp/,https://www.oki-oat.co.jp/company/profile.html,
1010001190656,株式会社ＲＩＥＬＡ,301,東京都,2018-03-30,https://re-era.jp/,https://www.riel.co.jp/contact/,
1010001190664,株式会社フルボ,301,東京都,2018-03-29,https://furbodesign.com/,https://furubo.net/corporate/,"Furboの基本情報 ; 企業名, 株式会社Furbo. カナ, フルボ. 本社所在地 ; 業界, 学習塾. 上場区分, 非上場. 従業員数 ; 売上, N/A. 取引銀行, N/A. 取引先 ..."
1010001190680,ゼロフェニックスコンサルティングジャパン株式会社,301,東京都,2018-04-02,https://zpcj.co.jp/,https://zpcj.co.jp/contact/,
1010001190689,株式会社バーチャルウインドウ,301,東京都,2018-03-30,https://www.virtualwindow.net/,https://kjcbiz.net/company/20210730virtualwindow/,
1010001190722,Ｍｏｔｈｅｒ＆Ｃｏｍｐａｎｙ株式会社,301,東京都,2018-04-04,https://www.mother-and-company.com/,https://www.mother-and-company.com/tax-inquiry,「税金ゼロ」への挑戦。結果にこだわる「節税専門」コンサルティング。合法、最新、最適の税金対策コンサルティング。決算対策、所得税、相続税の究極節税を限られた方 ...
1010001190730,ＮｅｕｒｏＭｅｄ　ＳＤＪ株式会社,301,東京都,2018-04-10,https://alarmbox.jp/companyinfo/entities/1010001190730,https://alarmbox.jp/companyinfo/entities/1010001190730,NeuroMed SDJ株式会社の企業概要ページです。NeuroMed SDJ株式会社の事業内容はです。本社の住所は東京都中央区日本橋蛎殻町1丁目32－1で、2018-04-10に設立されてい ...
1010001190739,ＲＥＣＯＮ　ＭＡＲＫ株式会社,301,東京都,2018-04-05,https://gtakasaki-sci.or.jp/members/members-324/,https://cnavi.g-search.or.jp/detail/1010001190739.html,
1010001190755,株式会社エルストーン,301,東京都,2018-04-03,https://www.wellstone.co.jp/,https://peraichi.com/landing_pages/view/lstone/,
1010001190771,紅忠コイルセンターホールディングス株式会社,301,東京都,2018-04-16,http://www.benichu-kansai.co.jp/,https://www.benichu-kansai.co.jp/script/mailform/contact/,
1010001190796,株式会社日本ＰＭＩコンサルティング,301,東京都,2018-04-09,https://www.jpmic.co.jp/,https://www.pmic.co.jp/inquiry.html,中堅・中小企業のM&Aにおいて、圧倒的な実績を持つ日本M&Aセンターと連携し、成長戦略の策定～マッチング～エグゼキューション～PMIというM&Aのすべての工程において最高品質 ...
1010001190805,株式会社メンバーズシフト,301,東京都,2018-04-10,https://members-web.jp/,http://www.irtimes.com/company/d2130/,2018/03/29 — メンバーズシフトは、フリーランスが活躍し続けることのできる機会・環境の提供を通じて、顧客企業の人材活用を個人単位から必要なスキル単位へと変え、 ...
1010001190813,株式会社ＥＳＲＯＨ,301,東京都,2018-04-05,https://esrhd.com/,https://cnavi.g-search.or.jp/detail/1010001190813.html,株式会社ESROHの求人や従業員・年収・事業内容・業績・業種・所在地の情報などを掲載。dodaの企業情報ページでは上場企業や、大手から中小企業まで437129社の企業情報 ...
1010001190838,ＶＳテック株式会社,301,東京都,2018-04-10,https://www.vstechnology.com/,https://vst.co.jp/company/outline/,
1010001190846,２ＮＦ　ＪＡＰＡＮ株式会社,301,東京都,2018-04-09,https://2nf.com.vn/ja/,https://2nf.com.vn/ja/about-us/,2NFへようこそ. 2NFは日本を始め韓国、オーストラリア、ベトナムなどの企業に向け、ITソリューションとソフトウェア製品を提供するソフトウェア開発企業です。 · ミッション.
4010001219989,株式会社ＹＡＭＡＮ,301,東京都,2021-07-27,https://www.ya-man.com/,"https://www.ya-man.com/support/c-customer/#:~:text=%E3%81%9D%E3%81%AE%E5%A0%B4%E5%90%88%E3%81%AF%E7%A2%BA%E8%AA%8D%E3%81%AE,%E3%81%AB%E3%81%A6%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84%E3%80%82",
1010001190862,株式会社金属積層造形サポートシステム,301,東京都,2018-04-06,https://mono.ipros.com/company/detail/2082454/,https://mono.ipros.com/company/detail/2082454/,2019/10/25 — 金属積層造形サポートシステムの企業情報 · データベースなどのサービス、データ閲覧サービス、セキュリティー対応などを行っています · 事業内容 · おすすめ ...
1010001190870,株式会社Ｋプラス,301,東京都,2018-04-10,https://kplus-yokohama.jp/,http://k-plus-k.com/04company/,
1010001190887,ｄｏｕｂｌｅ　ｊｕｍｐ．ｔｏｋｙｏ株式会社,301,東京都,2018-04-10,https://www.doublejump.tokyo/,https://www.doublejump.tokyo/contact,
1010001190929,株式会社マカナレア,301,東京都,2018-04-10,https://makana-lea.jp/,https://makana-lea.jp/company/,
1010001190953,株式会社ＳＥＮＳＥ　ＢＡＬＡＮＣＥ,301,東京都,2018-04-13,https://www.sensebalance.net/,https://www.sensebalance.net/services,SENSE BALANCEではあらゆる人が健康に幸せに楽しく生きることをかなえられるよう、オリジナルで斬新なリトリートや商品のプロデュースしています。優しく豊かな人生を ...
1010001190994,レイクリエイティブサポート株式会社,301,東京都,2018-04-13,https://rei-creative-support.com/,https://rei-creative-support.com/contact/,業務内容. 企業PR業務、不動産仲介業務、メディア・講演サポート業務等. 具体的な仕事内容. ・企画・広報; ・資料作成; ・マネジメント・エージェント業務; ・WEB更新業務 ...
1010001191010,株式会社トランセル,301,東京都,2018-04-12,https://trans-cell.co.jp/,https://trans-cell.co.jp/contact,
1010001191027,日本ソラミツ株式会社,301,東京都,2018-04-12,https://soramitsu.co.jp/ja,https://soramitsu.co.jp/ja,
1010001191076,ＵＤホスピタリティマネジメント株式会社,301,東京都,2018-04-18,https://www.nttud.co.jp/udhm/,https://acehotel.com/kyoto/specified-commercial-transaction-act/,
1010001191084,心和グループ株式会社,301,東京都,2018-04-13,https://shinwa.pro/,https://www.big-advance.site/s/145/2246/company,株式会社心和は和歌山県和歌山市で医療・介護・障害福祉事業を展開する企業です。弊社は心を込めた手厚いサポートにより、あなたの笑顔を育みます。
1010001191092,株式会社ＹＭＲＥＣ,301,東京都,2018-04-13,https://i-rec.jp/case/,https://www.ymr-gift.co.jp/contact.html,東京都豊島区池袋2丁目65番6号. 法人基本情報（その他）. 代表者名: 資本金: 従業員数: 企業規模詳細: 設立年月日: 創業年: 全省庁統一資格: 事業概要: 企業ホームページ ...
1010001191101,株式会社ｍｉｅｕｘ．ｔｏｋｙｏ,301,東京都,2018-04-16,https://mieux.co.jp/,https://www.navitime.co.jp/poi?spot=01376-17112905016,ミネラルやビタミンを多く含むナツメヤシ果実の濃縮果汁やナツメヤシ果実の卸売業と小売業を展開する。また、他社とのナツ...... 企業情報を確認する ...
1010001191159,ＪＴＥＭ株式会社,301,東京都,2018-04-20,https://www.tem-inc.co.jp/products/,https://enechange.jp/pps/companies/jtem,事業者概要. 株式会社ジェイテムは電力自由化により参入した新電力です。このページでは株式会社ジェイテムの供給情報や連絡先を紹介しています。
1010001191225,ミツミ産業株式会社,301,東京都,2018-04-27,https://awaji-ikoinoie.com/companyoutline/,https://awaji-ikoinoie.com/companyoutline/,"資本金, 1,000万円 ; 主要取引先銀行, 三井住友銀行 PayPay銀行 ; 事業内容. 【化学事業】. 油脂合成品・化学合成品及び各種溶剤の蒸留・精留・分留の受託・委託・製造販売."
1010001191241,Ｓ＆Ｓコンサルタント株式会社,301,東京都,2018-04-20,https://www.ss-consul.jp/,https://www.ss-consul.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,関西圏を中心に 中小企業の皆様の経営改善、現場改善のお手伝いをしております。
1010001191266,ＹＡＧＥＮ株式会社,301,東京都,2018-04-23,https://yagenbori.jp/company/,https://yagensetsubi.co.jp/contact/,東京都中央区東日本橋2丁目3番2号. 法人基本情報（その他）. 代表者名: 資本金: 従業員数: 企業規模詳細: 設立年月日: 創業年: 全省庁統一資格: 事業概要: 企業ホームページ ...
1010001191299,新生キャピタルパートナーズ株式会社,301,東京都,2018-04-20,https://www.new-lifescience.com/home/,https://www.new-lifescience.com/contact/,
1010001191308,株式会社アカンパニー,301,東京都,2018-04-25,http://www.accompany.co.jp/,http://www.accompany.co.jp/contact.html,事業内容: オープン・WEBと分野を問わず、各種システムの設計・製造・テスト、運用・保守業務。 幅広い業種の開発に参加しています。SE・PGとして要件定義、設計、開発 ...
1010001191316,ｍｓｐｏ株式会社,301,東京都,2018-04-24,https://www.mspo.jp/,https://www.mspo.jp/promoters,"会社名, mspo株式会社 ; 事業内容, モバイルゲームプラットフォームの運営・広告配信 ; 所在地, 東京都千代田区丸の内1丁目11番1号 パシフィックセンチュリープレイス丸の内 ..."
1010001191324,株式会社サンボウズ,301,東京都,2018-04-23,https://cybozu.co.jp/,https://cybozu.co.jp/inquiry/,サイボウズは、チームワークを支援するグループウェアを開発・販売する会社として、1997年に創業。 現在はkintone、サイボウズ Office、Garoon、メールワイズの4製品を主 ...
1010001191373,株式会社エフプロパティ,301,東京都,2018-04-25,https://ef-property.com/,https://ef-property.com/contact.html,東京都新宿区北新宿4丁目30番8号中野ビル2F. 法人基本情報（その他）. 代表者名: 資本金: 従業員数: 企業規模詳細: 設立年月日: 創業年: 全省庁統一資格: 事業概要: 企業 ...
1010001191407,株式会社東北,301,東京都,2018-05-07,https://www.tohoku-epco.co.jp/,https://www.tohoku-epco.co.jp/dprivate/inquery/call/,
1010001191423,株式会社平和総業,301,東京都,2018-05-01,https://www.kensetumap.com/company/514347/profile.php,https://www.kensetumap.com/company/514347/profile.php,"0276-46-4508. 資本金, 3,000千円. 建設業許可番号, 群馬県知事許可 第024619号. 業務内容, とび・土工工事. 株式会社平和総業群馬県太田市龍舞町5128. TEL：0276-46-4508."
1010001191431,西松住友株式会社,301,東京都,2018-05-01,https://www.nishimatsu.co.jp/ourworks/facility/office/post_254.html,https://www.nishimatsu.co.jp/company/network/domestic.html,西松建設株式会社（にしまつけんせつ）は、東京都港区虎ノ門に本社がある総合建設業者（準大手ゼネコン）である。東京証券取引所プライム市場に上場している。
1010001191448,株式会社ＣＯＳＭＥ　ＢＯＸ,301,東京都,2018-04-27,https://www.cosmebox.com/,https://www.rakuten.co.jp/cosmebox/info.html,株式会社コスメボックスが、インターネット通販の運営を開始。 2023年10月から開始される「インボイス制度」に対応するため、当店が発行する領収書は2023年8月20日ご注文 ...
1010001191480,株式会社ＧＭＣ商事,301,東京都,2018-05-02,https://www.gmcc.co.jp/,https://www.gmc-builkanri.co.jp/company/,東京都中央区銀座5丁目4番6号ロイヤルクリスタル銀座3階. 企業情報 財務情報. 過去6期分の売上高、税引後利益、資本構成などの財務項目を収録.
1010001191497,株式会社ＳＹＧシステムパートナーズ,301,東京都,2018-05-10,https://techcareer.jp/companies/722,https://techcareer.jp/companies/722,
1010001191571,アイストラテジーマネジメント株式会社,301,東京都,2018-05-10,https://i-st.co.jp/,https://i-st.co.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,金融担当者がお客様のライフプランを実現することを支援するために、ファイナンシャルプランニングを基礎とした高品質の商品・サービス、知識付与を提供できる企業 ...
1010001191588,興伸食品株式会社,301,東京都,2018-05-09,https://www.tsukiji.or.jp/shoplist/cat-a/cat-3/044/,https://www.tsukiji.or.jp/shoplist/cat-a/cat-3/044/,興伸食品株式会社. 興伸食品株式会社は東京都の企業. 法人種別. 株式会社. 登記住所. 東京都中央区築地4丁目9番9号. 過去6期分の売上高、税引後利益、資本構成などの財務 ...
1010001191596,カルチュアルライフ株式会社,301,東京都,2018-05-10,https://culturallife.co.jp/,https://culturallife.co.jp/about-us/,
1010001191613,株式会社リハサク,301,東京都,2018-05-09,https://www.rehasaku.co.jp/,https://rehasaku.net/contact/,リハサクは現在、1)医療機関向け事業、2)治療院向け事業の二つの事業を展開しております。 医療機関向け. REHASAKU Medical. 運動療法クラウドシステム.
1010001191654,株式会社ＩＸＳパートナーズ,301,東京都,2018-05-11,https://www.ixs.co.jp/,https://www.kawasaki-net.ne.jp/shisaku/registered-corp/c001_ixs/,工場・プラント、建築現場、物流施設、農業・林業など、産業の基盤となる産業インフラ向けのソリューションを提供しています。
1010001191695,ニッシンスチール株式会社,301,東京都,2018-05-14,https://www.shapes.nipponsteel.com/,https://www.shapes.nipponsteel.com/contact/,日鉄スチールは、日本製鉄グループの一員としてH形鋼の製造・販売に特化。鉄スクラップを再利用することで、鉄資源リサイクルの一翼を担い、社会に貢献しています。
1010001191712,株式会社Ｖｉｔａｌ　Ｖｉｓｉｏｎ　Ｄｅｓｉｇｎ,301,東京都,2018-05-16,https://vital-design.jp/about/,https://www.bizloop.jp/t822901/est/?s=s1,2024/11/18 — 株式会社Vital Vision Design（ヴァイタルビジョンデザイン）は、東京都中央区日本橋2丁目1番17号丹生ビル2Fに所在する法人番号:1010001191712の法人 ...
1010001191720,ＪＰＯ第３号株式会社,301,東京都,2018-05-15,https://www.jpo.go.jp/,https://www.jpo.go.jp/faq/list.html,知的財産権を事業に活かそう · 特許 · 実用新案 · 意匠 · 商標 · 審判 · 国際出願 · 登録.
1010001191753,超流資本管理株式会社,301,東京都,2018-05-15,https://alarmbox.jp/companyinfo/entities/1010001191753,https://www.wolterskluwer.com/ja-jp/solutions/cch-tagetik/about/contact-us,超流資本管理株式会社 法人番号:1010001191753の法人基本情報、活動情報を表示します。
1010001191778,株式会社ＣｌｏｕｄＦｉｒｍ,301,東京都,2018-05-15,https://x.com/cloudfirm_inc?lang=ar,https://ascii.jp/elem/000/004/024/4024680/,2020/07/01 — 「全ての専門分野の知見が集積し、プロジェクトごとに最適な専門家チームを組むことのできる、業務プラットフォーム」 として、世界の企業活動に必要 ...
