id,company,code,prefecture,date,homepage_url,contact_url,description
1010001207609,ＮＥＸ‐Ｔ　Ｊａｐａｎ株式会社,301,東京都,2020-02-19,https://nex-t.co.jp/,https://nex-t.co.jp/contact,
1010001207617,株式会社東都インターナショナル,301,東京都,2020-02-19,https://www.tohto.ne.jp/,https://www.tohto.ne.jp/contact/customer/,"事業内容, 不動産賃貸・売買仲介 賃貸不動産建物管理 損害保険代理業 土地、建物等の資産コンサルティング 建築の企画・提案 マンスリーマンション運営管理 シェア ..."
1010001207658,楽啓生健康管理株式会社,301,東京都,2020-02-21,https://alarmbox.jp/companyinfo/entities/1010001207658,https://info.gbiz.go.jp/hojin/ichiran?hojinBango=1010001207658,楽啓生健康管理株式会社の企業概要ページです。楽啓生健康管理株式会社の事業内容はです。本社の住所は東京都千代田区紀尾井町3番10号紀尾井町ガーデン ...
1010001207699,株式会社ＢＡＭＴＥＣＨ＆ＣＯＭＰＡＮＹ,301,東京都,2020-02-21,https://bamtech.co.jp/,https://nmproc.nikkeihr.co.jp/company/detail/84/,"事業内容, ヘッドハンティング事業、人材紹介事業 (厚生労働大臣許可 13-ユ‐312240). お問い合わせ先, bamtech-all@bamtech.co.jp. 関連会社. 医師求人・転職・医師募集 ..."
1010001207716,株式会社叶アーキテクト,301,東京都,2020-02-21,https://www.kanoh-plan.com/,https://www.kanoh-plan.com/pages/3/,豊富な実績と優れた技術でご要望にお応えします。 株式会社叶アーキテクトは、共同住宅の建築を中心に、多くのお客様にご愛顧いただいています。 これまで培ってきた高い ...
1010001207724,国際康養医療株式会社,301,東京都,2020-02-25,https://alarmbox.jp/companyinfo/entities/1010001207724,https://alarmbox.jp/companyinfo/entities/1010001207724,2023/03/28 — 2023年3月27日、中国国際養老健康産業博覧会組織委員会は康養企業代表団を率いて大同市を視察し、広東・晋両地の康養業界の発展について座談交流会を開催 ...
1010001207732,株式会社アンチョビ,301,東京都,2020-02-21,https://anchovy.co.jp/,https://store.anchovy.co.jp/pages/%E7%89%B9%E5%AE%9A%E5%95%86%E5%8F%96%E5%BC%95%E6%B3%95%E3%81%AB%E5%9F%BA%E3%81%A5%E3%81%8F%E8%A1%A8%E8%A8%98,カフェ運営、イベント企画・運営、広報、事務作業…と、多岐にわたる業務に携われます。これは、単一のスキルに留まらず、エンタメ業界で幅広く活躍できる人材へと成長 ...
1010001207740,株式会社キモノット,301,東京都,2020-02-26,https://www.kimonot.jp/,https://www.kimonot.jp/contact,2020/10/20 — ... ビジネス旅行・お出かけ ... 株式会社キモノット本社：東京都文京区関口1-2-3 正美堂ビル3F 代表者：小此木達也事業内容：キモノットブランドの製造販売.
4011101103174,株式会社アルタイル,301,東京都,2023-06-12,https://www.altairsys.co.jp/,https://www.altair-tokyo.co.jp/company/,事業概要 ; 航空業界向け技術品質統制 · 実績. 大手航空会社のシステム運用に関する品質評価 ; 中小企業向けシステム開発 · 実績. 総合管理会社の契約管理システムの構築 ; PMO ...
2010601051356,株式会社ＴＣＣ,301,東京都,2017-04-06,https://www.tcccom.co.jp/,http://tcc.bizpark.biz/company.html,
1010001207781,ＺＥＲＯ　ＳＴＡＲＴホールディングス株式会社,301,東京都,2020-03-03,https://zer0start.com/,https://zer0start.com/contact/,ゼロスタートグループは埼玉県越谷市でエクステリア事業、塗装事業、インテリア事業、Webマーケティング事業、DX支援を展開しています。
1010001207831,株式会社ＡＮＣＨＯＲＳ,301,東京都,2020-03-04,https://anchors-vet.co.jp/,https://anchors-vet.co.jp/contact/,"資本金, 5,000万円. 事業内容, 動物病院と獣医療施設の経営管理. グループ内従業員数, 242名（2022年12月末時点）. お問い合わせ, https://anchors-vet.co.jp/contact/. 本社 ..."
1010001207848,Ａ＆Ｇジャパン株式会社,301,東京都,2020-03-03,https://www.a-and-g.co.jp/,"https://aandg.shop-pro.jp/?mode=f1#:~:text=%E6%98%8E%E8%A8%98%E3%81%AE%E4%B8%8A%E3%80%81-,aandg%2Dshop%40joqr.net%E3%81%BE%E3%81%A7%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84%E3%80%82,%EF%BC%96%EF%BC%95%EF%BC%91%EF%BC%91%E3%81%B8%E3%81%8A%E9%A1%98%E3%81%84%E3%81%97%E3%81%BE%E3%81%99%E3%80%82",2024/11/18 — ※「事業内容」は独自の調査で収集・付与したワードで、従来の業種分類では見つけられなかった、「ホームページを作ってくれる会社」といった今さがしたい ...
1010001207856,ルートオーナーサポート株式会社,301,東京都,2020-03-10,http://owner-support.co.jp/,https://www.sekisuiheim-owner.jp/inquiry/tel/,法人番号: 1010001207856; 法人名: ルートオーナーサポート株式会社（閉鎖）; 法人名ふりがな: るーとおーなーさぽーと; 法人名英語: 本店所在地: 東京都千代田区神田司 ...
1010001207872,株式会社アイマネジメント,301,東京都,2020-03-02,http://www.jriit.jp/,http://www.jriit.jp/q.html,ジュニアアスリートの育成支援やレベルアップに向けたイベントの企画運営などを主体としたアスリートマネジメント事業を展開する株式会社アイマネジメント。2020年に設立 ...
2012401042543,ＳＨＯＭＡ株式会社,301,東京都,2024-12-05,https://shoma.store/pages/contact,https://www.shoma-company.com/,
1010001207889,株式会社ＳＴＲ　Ａｄｖｉｓｏｒｙ,301,東京都,2020-03-02,http://str-advisory.com/,"https://str.co.jp/lp/m-a-free-consultation-application-form#:~:text=%E5%BC%8A%E7%A4%BE%E3%81%AE%E7%84%A1%E6%96%99%E7%9B%B8%E8%AB%87%E3%81%B8,%E7%B9%8B%E3%81%8C%E3%82%89%E3%81%AA%E3%81%84%E5%A0%B4%E5%90%88%E3%81%8C%E3%81%82%E3%82%8A%E3%81%BE%E3%81%99%E3%80%82",
3010901045404,株式会社ＫＹコンサルティング,301,東京都,2019-12-17,https://kyconsul.org/,http://ky-consul.co.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%81%9B/,ホームページは、企画、デザイン、コーディングやシステム開発といった複雑な作業を経て制作されます。 また制作後も検索エンジン対策や日々の更新を行うことでより効果を ...
