id,company,code,prefecture,date,homepage_url,contact_url,description
1010001225602,東京食品流通センター株式会社,301,東京都,2022-04-11,http://www.hokuren-unyu.co.jp/tokyo.html,https://www.mapion.co.jp/phonebook/M16006/13103/21330117850/,ホクレン東京食品流通センター内. 東京営業所 03-5461-2930. トップページ · ごあいさつ · 会社概要 · 社是・社訓 · ホクレングループ理念 · コーポレートマークについて.
1010001225610,Ｔｒｉｌａｔｏ　Ｐｌｕｓ　Ｂａｒｃａ株式会社,301,東京都,2022-04-05,https://trilato.jp/,https://trilato.jp/contact/,社名: Trilato Plus株式会社（トリラトプラス） ; 所在地: 東京都千代田区九段北4−3−32−7F ; 設立: 2020年3月25日 ; 事業内容: 各種コンサルティング業務 ...
1010001225627,株式会社Ａ‐ＬＯＧＩ,301,東京都,2022-04-12,https://www.a-logi.co.jp/,https://www.a-logi.co.jp/contact/,
1010001225635,みさきフェデレーション株式会社,301,東京都,2022-04-06,https://www.misaki-capital.com/,https://mfai.co.jp/,みさきフェデレーション株式会社 代表取締役. 慶應義塾大学経済学部卒 ... 製造業の事業会社で、外向けには海外大手企業との事業開発やM&A、内向きには構造改革や ...
1010001225643,株式会社Ｐｒｏｍｏｔｉｏｎ　Ｅｉｇｈｔ,301,東京都,2022-04-07,https://promotion-8.jp/,https://promotion-8.jp/,
1010001225651,株式会社あび清総合計画,301,東京都,2022-04-07,https://abisei.com/,https://abisei.com/contact/,弊社は、以下の事業を行うことを目的とします。 建築に関する調査、企画、設計及び工事監理; 都市開発に関する調査、企画、設計及び監理; 地域開発に関する調査、企画 ...
1010001225668,株式会社こうづしま観光公社,301,東京都,2022-04-12,https://kozushima.com/fc/fccompany/,https://kozushima.com/fc/fccompany/,主な事業. フィルムコミッション事業; 国内旅行業; 土産物販売; その他、観光に関わる事業等. TOP · こうづしまフィルムコミッション; こうづしま観光公社会社概要. ©2022 ...
1010001225676,株式会社ＰＵＢＦＵＮ,301,東京都,2022-04-14,https://pubfun.jp/,https://www.impressholdings.com/info/profiles/pf.html,業界最大のPODサービス会社として、これまで出版する機会に恵まれなかった人や著作物の出版をサポートし、さまざまなニーズにお応えしてまいります。 会社概要. VOICE ...
1010001225684,株式会社ＫＰＳプロダクツ,301,東京都,2022-04-18,https://kpshd.co.jp/,https://www.jagat.or.jp/past_archives/roku/2536.html,事業内容 · コンテンツデータ制作（コミックス・書籍・雑誌） · 印刷・製本 · コンテンツ制作支援（校閲・装丁デザイン・翻訳・動画・オーディオブック） · 出版用紙の安定的供給（ ...
1010001225718,株式会社Ｏｎｅ‐ｕｐ　ｓｅｒｖｉｃｅ,301,東京都,2022-04-21,https://www.one-up-service.com/,https://www.one-up-service.com/,東京都千代田区にある株式会社One-up service ワンアップサービスです。人材派遣、人手不足で困っている企業様、仕事を探している方双方のマッチングのお手伝いを ...
1010001225726,ポメラニアン・キャピタル・マネジメント株式会社,301,東京都,2022-04-12,https://kojimachi-capital.com/,https://cnavi.g-search.or.jp/detail/1010001225726.html,2024/11/18 — ポメラニアン・キャピタル・マネジメント株式会社の業種・事業情報. 業種 ... ※「事業内容」ワードが付与されていない企業もあります。あらかじめ ...
1010001225734,株式会社Ｂａｒｂｏｕｒ　ｐａｒｔｎｅｒｓ　Ｊａｐａｎ,301,東京都,2022-04-13,https://barbourpj.co.jp/about/,https://www.japan.barbour.com/Page/guide/tokutei.aspx,"株式会社Barbour partners Japan(株式会社バブアー パートナーズ ジャパン). 本社 ... 事業内容, 衣料品全般の企画・製造・小売り・卸及び輸出入. ○PAGE TOP."
1010001225742,Ｋ　ＴＷＯ　ＥＩＧＨＴ株式会社,301,東京都,2022-04-14,https://k-two.jp/,https://k-two.jp/company/,あらゆるステージで活躍できる美容師とは？ 私たちは、「ライフスタイル」「キャリアスタイル」に合わせ、 どんな時代にも柔軟に変化し活躍できる美容師を目指します。
1010001225759,株式会社Ｏ．Ｓ．Ｕ,301,東京都,2022-04-11,https://www.o-s-u.jp/,https://www.o-s-u.jp/contact,2025/07/28 — 主な業種は生活関連サービス業，娯楽業です。 2015年10月05日に法人番号が指定されました。 業種. 生活関連サービス業，娯楽業.
1010001225767,株式会社Ｒ＆Ｂ,301,東京都,2022-04-15,https://www.washingtonhotel.co.jp/rb/,http://www.rbe.co.jp/contents/02company.html,"R&Bの基本情報 ; 企業名, 株式会社R&B. カナ ; 業界, 食堂・レストラン. 上場区分 ; 売上, N/A. 取引銀行 ..."
