id,company,code,prefecture,date
1400001015014,株式会社久慈保険事務所,301,岩手県,2020-04-27
1400001015022,株式会社パレットリンクウィズ,301,岩手県,2020-05-07
1400001015030,株式会社アバカム,301,岩手県,2020-05-11
1400001015047,株式会社白椛装蹄所,301,岩手県,2020-05-22
1400001015063,株式会社ひづめゆ,301,岩手県,2020-06-08
1400001015071,株式会社三陸アクティブ,301,岩手県,2020-06-19
1400001015105,株式会社匠,301,岩手県,2020-07-27
1400001015121,株式会社Ｏ・Ｌ・Ｇ,301,岩手県,2020-08-04
1400001015138,株式会社ルーツマート,301,岩手県,2020-08-19
1400001015146,株式会社盛創,301,岩手県,2020-09-02
1400001015154,株式会社金子テクニカルサービス,301,岩手県,2020-09-15
1400001015162,株式会社Ｇ・Ｇ・Ｐ,301,岩手県,2020-10-02
1400001015179,ＦＡＳＩＰ株式会社,301,岩手県,2020-10-05
1400001015195,エヌテック株式会社,301,岩手県,2020-10-23
1400001015204,株式会社シャイン,301,岩手県,2020-11-05
1400001015220,株式会社ｓｏａｒｉｎｇ,301,岩手県,2020-11-18
1400001015229,株式会社４Ｄｒｉｖｅ,301,岩手県,2020-11-30
1400001015237,三陸ラボラトリ株式会社,301,岩手県,2020-12-17
1400001015261,株式会社まる田商店,301,岩手県,2021-01-05
1400001015278,株式会社花巻開発,301,岩手県,2021-01-21
1400001015286,株式会社バンブーコネクト,301,岩手県,2021-01-26
1400001015294,ケアタウン株式会社,301,岩手県,2021-01-29
1400001015303,Ｒａｙ株式会社,301,岩手県,2021-02-04
1400001015311,株式会社須川ファーム,301,岩手県,2021-02-09
1400001015328,株式会社豊進,301,岩手県,2021-02-25
1400001015336,株式会社８ｋｕｒａｓｕ,301,岩手県,2021-03-02
1400001015344,筑波フォレスト株式会社,301,岩手県,2021-03-03
1400001015352,株式会社ＭＫネット,301,岩手県,2021-03-08
1400001015360,Ｕｎｉｔｙ　Ｗｅｌｌ株式会社,301,岩手県,2021-03-22
1400001015369,株式会社クラフト工房,301,岩手県,2021-03-18
1400001015377,フェリシア株式会社,301,岩手県,2021-03-24
1400001015393,株式会社事代商事,301,岩手県,2021-04-06
1400001015402,株式会社コンシェルジュパートナーズ,301,岩手県,2021-04-02
1400001015410,株式会社ナノエンジェルス,301,岩手県,2021-04-07
1400001015419,株式会社エイチエスカンパニー,301,岩手県,2021-04-14
1400001015435,株式会社そわか,301,岩手県,2021-05-06
1400001015443,株式会社トラスト,301,岩手県,2021-05-12
1400001015451,株式会社アクシア,301,岩手県,2021-05-20
1400001015476,世界と平泉株式会社,301,岩手県,2021-06-11
1400001015501,クオリス株式会社,301,岩手県,2021-07-02
1400001015518,ＦＫ株式会社,301,岩手県,2021-07-12
1400001015526,株式会社ウィルスマイル,301,岩手県,2021-07-19
1400001015534,旭総業株式会社,301,岩手県,2021-07-28
1400001015542,株式会社サン・エンジニアリング,301,岩手県,2021-07-30
1400001015550,株式会社繁の森,301,岩手県,2021-08-04
1400001015575,株式会社メイクトラストノーサン,301,岩手県,2021-08-25
1400001015591,株式会社まいしん,301,岩手県,2021-09-03
1400001015600,株式会社アグリ・セイコウ,301,岩手県,2021-09-16
1400001015609,及川林業株式会社,301,岩手県,2021-10-04
1400001015617,株式会社ｄｉｖａｎ,301,岩手県,2021-10-01
1400001015625,株式会社中村プランニング,301,岩手県,2021-10-04
1400001015633,Ｇｒｅｅｎ　Ｎｅｉｇｈｂｏｒｓ　Ｈａｒｄ　Ｃｉｄｅｒ株式会社,301,岩手県,2021-10-12
1400001015641,株式会社縁,301,岩手県,2021-10-20
1400001015658,株式会社澤村電工,301,岩手県,2021-11-01
1400001015666,株式会社Ｓｌａｐｓ,301,岩手県,2021-11-10
1400001015682,株式会社Ｏｎｅｓ,301,岩手県,2021-11-25
1400001015699,株式会社ＭＧファーム,301,岩手県,2021-12-03
1400001015716,株式会社マルミツサービス,301,岩手県,2021-12-23
1400001015724,東北未来共創株式会社,301,岩手県,2022-01-07
1400001015732,株式会社鳶・菊池組,301,岩手県,2022-01-12
1400001015740,株式会社遠野フォレストエナジー,301,岩手県,2022-01-13
1400001015749,ジュンダジャパン株式会社,301,岩手県,2022-01-20
1400001015757,ライフセディア株式会社,301,岩手県,2022-01-27
1400001015765,株式会社トータルホーム,301,岩手県,2022-02-01
1400001015798,株式会社菜の花,301,岩手県,2022-03-03
1400001015807,株式会社福栄会,301,岩手県,2022-03-10
1400001015815,株式会社つかさ造林,301,岩手県,2022-03-16
1400001015856,株式会社Ｃｌｉｍｂｉｔｓ,301,岩手県,2022-04-15
1400001015872,ＮＳＫトラスト株式会社,301,岩手県,2022-05-09
1400001015880,株式会社新正堂,301,岩手県,2022-05-12
1400001015889,株式会社テスタ,301,岩手県,2022-05-23
1400001015897,株式会社アオバフォレスト,301,岩手県,2022-05-31
1400001015914,株式会社西和賀土地建物,301,岩手県,2022-06-14
1400001015930,株式会社フォーミュラ,301,岩手県,2022-07-01
1400001015939,株式会社八幡平グリーンパワー,301,岩手県,2022-07-06
1400001015947,一関倉庫物産株式会社,301,岩手県,2022-07-21
1400001015955,株式会社Ｔｒｕｍｐ　Ｉｗａｔｅ,301,岩手県,2022-07-28
1400001015963,株式会社Ｈ．Ｓ．Ｐ,301,岩手県,2022-08-04
1400001015971,株式会社祭装,301,岩手県,2022-08-08
1400001015988,株式会社レゾナンスハート,301,岩手県,2022-09-05
1400001015996,株式会社ＣＲＥＳＴ,301,岩手県,2022-09-07
1400001016004,株式会社ＫＤＯ新建築,301,岩手県,2022-09-14
1400001016012,株式会社しずくいしＹＵ‐ＹＵファーム,301,岩手県,2022-10-05
1400001016020,株式会社結,301,岩手県,2022-10-05
1400001016037,株式会社Ｃ　ｓｕｐｐｏｒｔ,301,岩手県,2022-10-21
1400001016053,株式会社ひらつか,301,岩手県,2022-11-04
1400001016061,株式会社ＮＳＴ,301,岩手県,2022-11-18
1400001016078,株式会社ＯＩＫＡＷＡ　ＲＯＯＦ,301,岩手県,2022-12-05
1400001016086,株式会社柿野塗装,301,岩手県,2022-12-14
1400001016094,株式会社レクエルド,301,岩手県,2022-12-19
1400001016103,株式会社川徳,301,岩手県,2022-12-27
1400001016111,ＤＰネット株式会社,301,岩手県,2023-01-05
1400001016136,株式会社平六醸造,301,岩手県,2023-01-23
1400001016144,株式会社ＡｒＫ,301,岩手県,2023-01-30
1400001016152,株式会社インテリアユウケン,301,岩手県,2023-02-03
1400001016160,磐井ＡＩ株式会社,301,岩手県,2023-02-28
1400001016169,株式会社ＬＯＳＳ　ＩＳ　ＭＯＲＥ,301,岩手県,2023-03-09
1400001016177,株式会社大将水産,301,岩手県,2023-03-15
1400001016185,株式会社コロラド,301,岩手県,2023-03-27
1400001016193,株式会社木分協・岩手,301,岩手県,2023-04-05
1400001016202,株式会社シャムロック,301,岩手県,2023-04-11
1400001016210,株式会社大峠養蜂場,301,岩手県,2023-04-13
1400001016219,株式会社ＳＢＳ,301,岩手県,2023-04-26
1400001016227,佐川内装株式会社,301,岩手県,2023-04-28
1400001016235,株式会社コラム,301,岩手県,2023-05-10
1400001016243,株式会社西原板金,301,岩手県,2023-05-12
1400001016268,株式会社パセオ,301,岩手県,2023-06-06
1400001016276,株式会社モナカ,301,岩手県,2023-06-06
1400001016301,株式会社玉山工業,301,岩手県,2023-07-05
1400001016326,株式会社ＳＣＡＬＥ,301,岩手県,2023-07-25
1400001016342,株式会社ＴＹＳ,301,岩手県,2023-08-08
1400001016350,株式会社いわて北上リテールマネジメント,301,岩手県,2023-08-22
1400001016359,株式会社エーアイ・ジーニアス,301,岩手県,2023-09-05
1400001016367,株式会社Ｏｎｅ,301,岩手県,2023-09-06
1400001016375,株式会社コミュニティ・ケア・サポート,301,岩手県,2023-09-14
1400001016383,株式会社せいのＦＰ事務所,301,岩手県,2023-09-20
1400001016391,株式会社修栄工業,301,岩手県,2023-09-25
1400001016400,株式会社寺林組,301,岩手県,2023-10-10
1400001016409,株式会社桐生,301,岩手県,2023-10-13
1400001016417,株式会社東善中古農機,301,岩手県,2023-10-16
1400001016425,株式会社エス,301,岩手県,2023-10-17
1400001016433,スマイルサポート株式会社,301,岩手県,2023-10-18
1400001016441,磐井グリーンエネルギー株式会社,301,岩手県,2023-10-30
1400001016458,株式会社北いわて資源循環センター,301,岩手県,2023-11-08
1400001016474,株式会社たけまさ,301,岩手県,2023-12-08
1400001016499,株式会社ハタセ,301,岩手県,2023-12-22
1400001016508,アポロホールディングス株式会社,301,岩手県,2024-01-04
1400001016532,株式会社バイオマスレジン北日本,301,岩手県,2024-01-26
1400001016540,株式会社ＩＧＬＯＢＡＬ,301,岩手県,2024-02-07
1400001016557,株式会社ＭＩＹＡＳＨＯＷ,301,岩手県,2024-02-20
1400001016565,きらりファーマシー株式会社,301,岩手県,2024-02-29
1400001016581,株式会社キメラ,301,岩手県,2024-03-13
1400001016598,株式会社条掌,301,岩手県,2024-03-22
1400001016607,株式会社モリの庭,301,岩手県,2024-04-08
1400001016615,株式会社東北地域商社,301,岩手県,2024-04-17
1400001016623,株式会社ＦＯＮＴＯＬＡＢＯ,301,岩手県,2024-04-19
1400001016631,フラップいわて株式会社,301,岩手県,2024-04-22
1400001016648,あき地あき家相談室株式会社,301,岩手県,2024-05-08
1400001016656,株式会社及川ホールディングス,301,岩手県,2024-05-10
1400001016664,株式会社Ｔ‐Ｍｅｎｔｏｒｓ,301,岩手県,2024-05-21
1400001016680,株式会社エンカウンターファクトリー,301,岩手県,2024-06-18
1400001016697,ルーセ株式会社,301,岩手県,2024-06-27
1400001016714,株式会社松竹食堂,301,岩手県,2024-07-05
1400001016722,株式会社ＳＥＮ,301,岩手県,2024-07-08
1400001016730,株式会社岩手産業統計所,301,岩手県,2024-07-11
1400001016739,株式会社はちまんたいジオパワー,301,岩手県,2024-07-29
1400001016747,株式会社岩泉リゾートパートナーズ,301,岩手県,2024-08-05
1400001016755,下舘建設ホールディングス株式会社,301,岩手県,2024-08-15
1400001016763,エール不動産株式会社,301,岩手県,2024-08-22
1400001016771,株式会社ドンパココ,301,岩手県,2024-09-05
1400001016796,株式会社ＣＲＡＮＥＬ,301,岩手県,2024-09-25
1400001016805,株式会社ヴィレッジスローカンパニー,301,岩手県,2024-10-02
1400001016813,株式会社華一建設,301,岩手県,2024-10-03
1400001016838,株式会社Ｍ’ｓ　Ｒｅｎｏｖａｔｉｏｎ,301,岩手県,2024-10-29
1400001016846,株式会社Ｍ’Ｓ,301,岩手県,2024-11-12
1400001016854,株式会社ＡＧＵＲＥ　ｐｌｕｓ,301,岩手県,2024-11-12
1400001016862,株式会社スパークラー,301,岩手県,2024-11-22
1400001016870,株式会社エイナソンズ,301,岩手県,2024-12-03
1400001016879,株式会社ＲｅＮ,301,岩手県,2024-12-11
1400001016887,株式会社Ｃｌａｒｉｔｙ,301,岩手県,2024-12-18
1400001016895,イアス北上株式会社,301,岩手県,2024-12-25
1400001016904,株式会社ウスイ不動産,301,岩手県,2025-01-16
1400001016912,株式会社いろどり,301,岩手県,2025-01-21
1400001016920,株式会社小松,301,岩手県,2025-01-27
1400001016929,株式会社ａｍａｍｓｋｓｋ,301,岩手県,2025-01-29
1400001016937,株式会社田端企画,301,岩手県,2025-02-14
1400001016945,株式会社ＬＩＢＥＮ,301,岩手県,2025-02-26
1400001016953,株式会社ＮＯＸ,301,岩手県,2025-02-27
1400001016961,株式会社ＴＫ‐１,301,岩手県,2025-03-06
1400001016978,株式会社水沢大豆センター,301,岩手県,2025-03-24
1400001016986,株式会社ＴＲＹ　ＣＯＬＯＲ,301,岩手県,2025-04-02
1400001016994,株式会社ワラカン,301,岩手県,2025-04-08
1400001017002,株式会社ＵＮＩＫＡ,301,岩手県,2025-04-09
1400001017010,ＬＥＮＤＳ　ＷＯＲＫ株式会社,301,岩手県,2025-04-18
1400001017019,株式会社Ａｎｇｅｌ　Ｗｉｎｇｓ,301,岩手県,2025-04-30
1400001017027,株式会社小山田移送機器,301,岩手県,2025-05-02
1400001017035,カミツレ株式会社,301,岩手県,2025-05-13
1400001017043,株式会社Ｆｏｒｔｕｎｅ　Ｌｉｎｋ,301,岩手県,2025-05-23
1400001017051,株式会社アトリエ結,301,岩手県,2025-06-05
1400001017068,ＫＰＭ株式会社,301,岩手県,2025-06-12
1400001017076,株式会社ファースト・プラス,301,岩手県,2025-06-20
1400001017084,株式会社ＲｅＣＳ,301,岩手県,2025-06-30
1400003002365,みらさぽネットワーク株式会社,301,岩手県,2018-08-23
1400501000283,株式会社三星,301,岩手県,2023-07-03
1410001011623,株式会社ホームワークス,301,岩手県,2017-08-04
2010401149656,株式会社灣瑚寺,301,岩手県,2019-12-06
2010701043963,株式会社Ｍｙｅｄｙ,301,岩手県,2023-03-14
2011001129321,株式会社Ｓｗｉｎｇ　ｂｙ　Ａｇｅｎｃｙ,301,岩手県,2019-08-02
2012301010385,株式会社ニューイヤーズ,301,岩手県,2016-01-06
2060001030484,ＥＬＥＢＯＮ株式会社,301,岩手県,2018-05-01
2180001122030,株式会社ティーエムエイト,301,岩手県,2016-02-04
2330001023163,株式会社タイムアイズ,301,岩手県,2016-09-05
2370001045889,株式会社万代エンターテイメント,301,岩手県,2020-07-02
2380001028629,ソーソー警備保障株式会社,301,岩手県,2017-11-15
2400001007547,寺田漁業株式会社,301,岩手県,2017-10-02
2400001013017,株式会社リヴテック,301,岩手県,2016-01-04
2400001013025,トリヤベ冷熱システム株式会社,301,岩手県,2016-01-07
2400001013033,株式会社カミヤ電機,301,岩手県,2016-01-13
2400001013058,株式会社小原ホールディングス,301,岩手県,2016-02-05
2400001013066,株式会社タカヨシ企画,301,岩手県,2016-02-09
2400001013074,ニュープランニング株式会社,301,岩手県,2016-02-22
2400001013082,株式会社環境アシスト,301,岩手県,2016-02-29
2400001013090,八幡平市産業振興株式会社,301,岩手県,2016-03-07
2400001013099,花巻ソーラー株式会社,301,岩手県,2016-03-10
2400001013108,株式会社ＯＫサービス,301,岩手県,2016-03-22
2400001013124,株式会社フィジカルグラフィティ,301,岩手県,2016-04-12
2400001013132,株式会社粟野熔接,301,岩手県,2016-04-12
2400001013140,株式会社真山興業,301,岩手県,2016-04-11
2400001013173,株式会社新みらい,301,岩手県,2016-05-12
2400001013181,株式会社及川鉄筋,301,岩手県,2016-05-11
2400001013198,安保ロジックス株式会社,301,岩手県,2016-05-20
2400001013207,株式会社ピースワークス,301,岩手県,2016-05-30
2400001013223,株式会社鈴東興建,301,岩手県,2016-06-08
2400001013231,株式会社新道建設,301,岩手県,2016-06-10
2400001013248,株式会社末広,301,岩手県,2016-06-29
2400001013256,株式会社イワイズミＣＣＳ,301,岩手県,2016-07-04
2400001013264,株式会社高橋架設,301,岩手県,2016-07-06
2400001013280,株式会社建創土木,301,岩手県,2016-07-13
2400001013289,アートシティ株式会社,301,岩手県,2016-07-19
2400001013297,株式会社モーク,301,岩手県,2016-07-20
2400001013314,Ａ．ＪＵＳＴ　ＩＮＮＯＶＡＴＩＯＮ株式会社,301,岩手県,2016-08-04
2400001013347,株式会社風和璃,301,岩手県,2016-09-01
2400001013355,株式会社東北高速道岩手,301,岩手県,2016-09-07
2400001013371,株式会社ＡＣｒｕｘ,301,岩手県,2016-09-20
2400001013396,株式会社モリオカ技工,301,岩手県,2016-10-07
2400001013405,株式会社美ＧＩＮ,301,岩手県,2016-10-07
2400001013413,株式会社Ｒｏｙａｌ　Ｐｒｉｎｃｅ,301,岩手県,2016-10-14
2400001013438,株式会社イオドリームジャパン,301,岩手県,2016-11-11
2400001013462,株式会社ＧＯＥＬＥ,301,岩手県,2016-11-25
2400001013487,株式会社リハビリライフ,301,岩手県,2016-12-09
2400001013495,株式会社ＣＯＫＡＧＥ　ＳＴＵＤＩＯ,301,岩手県,2016-12-19
2400001013504,株式会社パストファン,301,岩手県,2017-01-04
2400001013520,株式会社佐々木鉄筋,301,岩手県,2017-01-06
2400001013529,株式会社Ｐｅｔｉｔ　ｐａｓ,301,岩手県,2017-01-17
2400001013537,株式会社ロジャー,301,岩手県,2017-01-30
2400001013545,株式会社フォレスト創森,301,岩手県,2017-02-06
2400001013553,ａｃｔ　ｖｉｌｌａ株式会社,301,岩手県,2017-02-10
2400001013561,株式会社アーバンライフ,301,岩手県,2017-02-20
2400001013578,株式会社セメント系バリア防水,301,岩手県,2017-03-06
2400001013586,株式会社大道古川農園,301,岩手県,2017-03-07
